case_id,state,isMetro,areaname,county,family_member_count,housing_cost,food_cost,transportation_cost,healthcare_cost,other_necessities_cost,childcare_cost,taxes,total_cost,median_family_income
710,IN,True,"Indianapolis-Carmel, IN HUD Metro FMR Area",Brown County,2p2c,10244.31156,8484.9456,15788.892,15478.6608,6786.3486,19268.6124,9538.61724,85590.3864,78517.28125
710,IN,True,"Indianapolis-Carmel, IN HUD Metro FMR Area",Brown County,2p3c,13514.694,10359.47388,16085.676,18176.6412,8650.55196,22014.7044,10853.25,99654.996,78517.28125
710,IN,True,"Indianapolis-Carmel, IN HUD Metro FMR Area",Brown County,2p4c,13514.694,12677.5128,16183.9848,20874.6216,9490.46928,22014.7044,10500.81228,105256.7928,78517.28125
711,IN,True,"Carroll County, IN HUD Metro FMR Area",Carroll County,1p0c,6612.0,2863.53456,11621.88432,4741.34988,3433.35972,0.0,5196.76944,34468.8984,66900.796875
711,IN,True,"Carroll County, IN HUD Metro FMR Area",Carroll County,1p1c,8784.0,4220.15436,12397.7064,7290.26952,4711.9182,9340.09272,5999.70708,52743.8496,66900.796875
711,IN,True,"Carroll County, IN HUD Metro FMR Area",Carroll County,1p2c,8784.0,6183.23076,13770.0204,9839.18844,5423.21808,17398.8828,7072.28904,68470.8276,66900.796875
711,IN,True,"Carroll County, IN HUD Metro FMR Area",Carroll County,1p3c,10920.0,8248.70292,14351.5944,12388.1076,6945.57636,19878.51,8458.55496,81191.0448,66900.796875
711,IN,True,"Carroll County, IN HUD Metro FMR Area",Carroll County,1p4c,10920.0,10096.96944,14682.486,14937.0264,7615.27656,19878.51,8141.89824,86272.1664,66900.796875
711,IN,True,"Carroll County, IN HUD Metro FMR Area",Carroll County,2p0c,6660.0,5249.81364,13634.3424,9482.69976,4315.39524,0.0,6009.74232,45351.9936,66900.796875
711,IN,True,"Carroll County, IN HUD Metro FMR Area",Carroll County,2p1c,8784.0,6533.92164,15035.0292,12031.6188,5550.2868,9340.09272,7666.74612,64941.6972,66900.796875
711,IN,True,"Carroll County, IN HUD Metro FMR Area",Carroll County,2p2c,8784.0,8275.07004,15583.7052,14580.5388,6181.17336,17398.8828,8257.80468,79061.1744,66900.796875
711,IN,True,"Carroll County, IN HUD Metro FMR Area",Carroll County,2p3c,10920.0,10103.23248,15891.7956,17129.4576,7617.54636,19878.51,8754.23436,90294.774,66900.796875
711,IN,True,"Carroll County, IN HUD Metro FMR Area",Carroll County,2p4c,10920.0,12363.936,16002.0384,19678.3764,8436.68844,19878.51,8149.7424,95429.2908,66900.796875
712,IN,False,"Cass County, IN",Cass County,1p0c,6600.0,2510.7804,10739.3298,4914.69,3301.19496,0.0,4915.78896,32981.7828,65498.15234375
712,IN,False,"Cass County, IN",Cass County,1p1c,8784.0,3700.28028,11407.38864,7306.61136,4523.547,6207.90744,4801.0038,46730.7396,65498.15234375
712,IN,False,"Cass County, IN",Cass County,1p2c,8784.0,5421.52884,12154.7976,9698.53272,5147.22324,12636.5136,4973.44524,58816.0428,65498.15234375
712,IN,False,"Cass County, IN",Cass County,1p3c,11520.0,7232.5584,13222.3476,12090.4536,6794.7912,14614.5468,6052.48824,71527.1832,65498.15234375
712,IN,False,"Cass County, IN",Cass County,1p4c,11520.0,8853.14064,13517.8008,14482.3752,7381.99224,14614.5468,5133.6486,75503.502,65498.15234375
712,IN,False,"Cass County, IN",Cass County,2p0c,6984.0,4603.09752,12788.0244,9829.37988,4198.46232,0.0,5793.91404,44196.8784,65498.15234375
712,IN,False,"Cass County, IN",Cass County,2p1c,8784.0,5729.01816,13492.7448,12221.3016,5258.63892,6207.90744,6314.23824,58007.8476,65498.15234375
712,IN,False,"Cass County, IN",Cass County,2p2c,8784.0,7255.67796,14611.3944,14613.2232,5811.8082,12636.5136,6506.46096,70219.0776,65498.15234375
712,IN,False,"Cass County, IN",Cass County,2p3c,11520.0,8858.6316,14886.1236,17005.1436,7383.98148,14614.5468,6940.344,81208.77,65498.15234375
712,IN,False,"Cass County, IN",Cass County,2p4c,11520.0,10840.842,14965.0704,19397.0652,8102.21484,14614.5468,5993.23428,85432.9752,65498.15234375
713,IN,True,"Louisville, KY-IN HUD Metro FMR Area",Clark County,1p0c,7669.83468,2884.28484,9751.13376,4453.34988,3824.1738,0.0,5036.23428,33619.0104,71864.4765625
713,IN,True,"Louisville, KY-IN HUD Metro FMR Area",Clark County,1p1c,10848.85692,4250.73492,10575.59616,6859.17036,5471.17752,10672.03488,6467.12112,55144.6932,71864.4765625
713,IN,True,"Louisville, KY-IN HUD Metro FMR Area",Clark County,1p2c,10848.85692,6228.03732,11953.10748,9264.99096,6187.63188,19880.046,8018.41404,72381.0816,71864.4765625
713,IN,True,"Louisville, KY-IN HUD Metro FMR Area",Clark County,1p3c,14524.2324,8308.47588,12632.1168,11670.81156,8273.19,22713.2808,10570.05468,88692.1644,71864.4765625
713,IN,True,"Louisville, KY-IN HUD Metro FMR Area",Clark County,1p4c,14524.2324,10170.13692,13059.3,14076.6324,8947.74312,22713.2808,10276.21068,93767.5368,71864.4765625
713,IN,True,"Louisville, KY-IN HUD Metro FMR Area",Clark County,2p0c,8981.62428,5287.85592,11911.72848,8906.69976,5170.39524,0.0,6220.344,46478.6484,71864.4765625
713,IN,True,"Louisville, KY-IN HUD Metro FMR Area",Clark County,2p1c,10848.85692,6581.26908,13324.7496,11312.52024,6315.62184,10672.03488,8095.11696,67150.1724,71864.4765625
713,IN,True,"Louisville, KY-IN HUD Metro FMR Area",Clark County,2p2c,10848.85692,8335.03488,13973.2812,13718.3412,6951.08052,19880.046,8967.7266,82674.3696,71864.4765625
713,IN,True,"Louisville, KY-IN HUD Metro FMR Area",Clark County,2p3c,14524.2324,10176.4446,14379.2796,16124.1624,8950.029,22713.2808,10245.64092,97113.0708,71864.4765625
713,IN,True,"Louisville, KY-IN HUD Metro FMR Area",Clark County,2p4c,14524.2324,12453.5292,14588.712,18529.9824,9775.10664,22713.2808,9806.34372,102391.1832,71864.4765625
714,IN,True,"Terre Haute, IN HUD Metro FMR Area",Clay County,1p0c,6021.82584,2604.15672,10790.2068,5461.34988,3125.5338,0.0,4901.11932,32904.1932,68246.96875
714,IN,True,"Terre Haute, IN HUD Metro FMR Area",Clay County,1p1c,8768.04276,3837.89388,11469.83352,8368.01508,4567.62816,9548.73708,5955.11724,52515.27,68246.96875
714,IN,True,"Terre Haute, IN HUD Metro FMR Area",Clay County,1p2c,8768.04276,5623.15572,12215.2848,11274.68112,5214.4992,17787.5496,6910.44948,67793.6604,68246.96875
714,IN,True,"Terre Haute, IN HUD Metro FMR Area",Clay County,1p3c,11139.27468,7501.53804,13277.67,14181.3468,6754.30152,20322.5688,8634.46872,81811.1724,68246.96875
714,IN,True,"Terre Haute, IN HUD Metro FMR Area",Clay County,1p4c,11139.27468,9182.38992,13565.1504,17088.012,7363.34028,20322.5688,8355.06228,87015.7968,68246.96875
714,IN,True,"Terre Haute, IN HUD Metro FMR Area",Clay County,2p0c,7014.43428,4774.2876,12811.7376,10922.69976,4271.5188,0.0,6113.73816,45908.4168,68246.96875
714,IN,True,"Terre Haute, IN HUD Metro FMR Area",Clay County,2p1c,8768.04276,5942.08116,13512.1656,13829.3652,5330.05776,9548.73708,7583.69532,64514.1444,68246.96875
714,IN,True,"Terre Haute, IN HUD Metro FMR Area",Clay County,2p2c,8768.04276,7525.51752,14623.2084,16736.0304,5903.79936,17787.5496,8390.32032,79734.4692,68246.96875
714,IN,True,"Terre Haute, IN HUD Metro FMR Area",Clay County,2p3c,11139.27468,9188.08524,14889.5388,19642.6968,7365.40428,20322.5688,9003.34356,91550.9124,68246.96875
714,IN,True,"Terre Haute, IN HUD Metro FMR Area",Clay County,2p4c,11139.27468,11244.01392,14959.4292,22549.362,8110.34844,20322.5688,8471.54664,96796.5468,68246.96875
715,IN,False,"Clinton County, IN",Clinton County,1p0c,6192.0,2490.03,10936.93284,4854.69,3145.842,0.0,4811.66424,32431.1604,66573.2421875
715,IN,False,"Clinton County, IN",Clinton County,1p1c,9384.0,3669.69912,11593.45092,7216.7988,4729.86984,6361.51176,5061.34752,48016.6788,66573.2421875
715,IN,False,"Clinton County, IN",Clinton County,1p2c,9384.0,5376.72324,12854.1708,9578.90844,5348.39244,12949.1832,5387.41812,60878.7948,66573.2421875
715,IN,False,"Clinton County, IN",Clinton County,1p3c,11880.0,7172.78472,13376.9724,11941.01808,6903.57492,14976.1596,6300.34356,72550.8516,66573.2421875
715,IN,False,"Clinton County, IN",Clinton County,1p4c,11880.0,8779.9746,13650.9612,14303.1264,7485.92364,14976.1596,5363.81256,76439.9592,66573.2421875
715,IN,False,"Clinton County, IN",Clinton County,2p0c,7116.0,4565.0556,12948.066,9709.37988,4232.50704,0.0,5832.51156,44403.522,66573.2421875
715,IN,False,"Clinton County, IN",Clinton County,2p1c,9384.0,5681.67072,14246.0664,12071.4888,5458.8864,6361.51176,6681.72288,59885.3496,66573.2421875
715,IN,False,"Clinton County, IN",Clinton County,2p2c,9384.0,7195.71456,14737.2396,14433.5976,6007.48428,12949.1832,6753.81228,71461.0308,66573.2421875
715,IN,False,"Clinton County, IN",Clinton County,2p3c,11880.0,8785.4202,14990.0976,16795.7076,7487.89668,14976.1596,7102.86696,82018.1484,66573.2421875
715,IN,False,"Clinton County, IN",Clinton County,2p4c,11880.0,10751.24784,15048.648,19157.8164,8200.19316,14976.1596,6140.61732,86154.6792,66573.2421875
716,IN,False,"Crawford County, IN",Crawford County,1p0c,6144.0,2780.53368,11425.20048,4566.69,3233.71032,0.0,4935.40428,33085.5384,58426.40234375
716,IN,False,"Crawford County, IN",Crawford County,1p1c,8784.0,4097.83116,12197.5128,6785.70048,4667.59572,6155.69892,4993.71492,47682.0528,58426.40234375
716,IN,False,"Crawford County, IN",Crawford County,1p2c,8784.0,6004.00668,12966.8784,9004.71096,5358.27792,12530.2392,5175.96492,59824.0776,58426.40234375
716,IN,False,"Crawford County, IN",Crawford County,1p3c,10920.0,8009.61036,14066.3964,11223.72216,6858.94404,14491.638,6082.94532,71653.254,58426.40234375
716,IN,False,"Crawford County, IN",Crawford County,1p4c,10920.0,9804.30468,14353.206,13442.7324,7509.23292,14491.638,5182.8204,75703.9332,58426.40234375
716,IN,False,"Crawford County, IN",Crawford County,2p0c,6660.0,5097.6456,13292.5368,9133.37988,4260.25896,0.0,5803.29672,44247.1176,58426.40234375
716,IN,False,"Crawford County, IN",Crawford County,2p1c,8784.0,6344.53272,14011.8192,11352.38964,5481.66396,6155.69892,6420.60132,58550.7072,58426.40234375
716,IN,False,"Crawford County, IN",Crawford County,2p2c,8784.0,8035.21368,15146.946,13571.4012,6094.2642,12530.2392,6618.31272,70780.3764,58426.40234375
716,IN,False,"Crawford County, IN",Crawford County,2p3c,10920.0,9810.38604,15411.6096,15790.4124,7511.43672,14491.638,6856.59372,80792.0748,58426.40234375
716,IN,False,"Crawford County, IN",Crawford County,2p4c,10920.0,12005.5608,15477.7632,18009.4224,8306.83452,14491.638,5934.52332,85145.742,58426.40234375
717,IN,False,"Daviess County, IN",Daviess County,1p0c,6360.0,2915.41044,10873.83396,4530.69,3360.84708,0.0,4909.91784,32950.6992,67837.265625
717,IN,False,"Daviess County, IN",Daviess County,1p1c,9096.0,4296.60612,11503.79076,6731.81328,4852.66956,6267.3018,5008.88268,47757.0648,67837.265625
717,IN,False,"Daviess County, IN",Daviess County,1p2c,9096.0,6295.24584,12217.8708,8932.93656,5576.85504,12757.4136,5233.25388,60109.5756,67837.265625
717,IN,False,"Daviess County, IN",Daviess County,1p3c,11472.0,8398.13604,13253.7876,11134.06056,7199.73408,14754.372,6288.03144,72500.1216,67837.265625
717,IN,False,"Daviess County, IN",Daviess County,1p4c,11472.0,10279.88676,13515.63,13335.1836,7881.56616,14754.372,5416.953,76655.5896,67837.265625
717,IN,False,"Daviess County, IN",Daviess County,2p0c,6900.0,5344.91928,12887.3388,9061.37988,4436.81688,0.0,5846.17968,44476.6344,67837.265625
717,IN,False,"Daviess County, IN",Daviess County,2p1c,9096.0,6652.28976,13558.9104,11262.50244,5706.22632,6267.3018,6521.16432,59064.3924,67837.265625
717,IN,False,"Daviess County, IN",Daviess County,2p2c,9096.0,8424.9822,14646.2376,13463.6268,6348.54276,12757.4136,6761.17164,71497.9752,67837.265625
717,IN,False,"Daviess County, IN",Daviess County,2p3c,11472.0,10286.26176,14887.89,15664.7508,7883.87628,14754.372,7111.37472,82060.524,67837.265625
717,IN,False,"Daviess County, IN",Daviess County,2p4c,11472.0,12587.9196,14934.228,17865.8736,8717.85792,14754.372,6222.17208,86554.4244,67837.265625
718,IN,True,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",Dearborn County,1p0c,6342.32232,2749.40844,11123.62284,4501.34988,3294.29256,0.0,4902.96492,32913.9612,80670.53125
718,IN,True,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",Dearborn County,1p1c,9618.48924,4051.9596,12476.688,6931.02024,4953.34272,10093.23996,6333.67608,54458.4144,80670.53125
718,IN,True,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",Dearborn County,1p2c,9618.48924,5936.79816,13341.1836,9360.69072,5636.29392,18801.8604,7483.0584,70178.3736,80670.53125
718,IN,True,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",Dearborn County,1p3c,13062.6636,7919.95092,13951.0884,11790.36036,7602.82908,21481.434,9669.50028,85477.8276,80670.53125
718,IN,True,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",Dearborn County,1p4c,13062.6636,9694.55496,14304.7452,14220.0324,8245.83768,21481.434,9292.71096,90301.98,80670.53125
718,IN,True,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",Dearborn County,2p0c,7329.37284,5040.58188,13797.2916,9002.69976,4482.12264,0.0,6080.95308,45733.0224,80670.53125
718,IN,True,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",Dearborn County,2p1c,9618.48924,6273.51192,14612.2236,11432.37084,5758.299,10093.23996,7790.3826,65578.518,80670.53125
718,IN,True,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",Dearborn County,2p2c,9618.48924,7945.2678,15188.6028,13862.04,6364.0422,18801.8604,8497.1016,80277.4044,80670.53125
718,IN,True,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",Dearborn County,2p3c,13062.6636,9700.56816,15518.016,16291.7112,8248.01664,21481.434,9452.0706,93754.476,80670.53125
718,IN,True,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",Dearborn County,2p4c,13062.6636,11871.17064,16290.3336,18721.3812,9034.51176,21481.434,9136.33596,99597.8316,80670.53125
719,IN,False,"Decatur County, IN",Decatur County,1p0c,7176.0,2676.7824,10971.04104,5010.69,3570.0516,0.0,5227.5996,34632.1644,68130.9375
719,IN,False,"Decatur County, IN",Decatur County,1p1c,10260.0,3944.9268,11594.00616,7450.311,5147.00496,6618.85764,5579.88684,50594.994,68130.9375
719,IN,False,"Decatur County, IN",Decatur County,1p2c,10260.0,5779.9764,12290.3616,9889.9314,5811.91584,13473.0252,5890.19532,63395.4024,68130.9375
719,IN,False,"Decatur County, IN",Decatur County,1p3c,12756.0,7710.7434,13308.4752,12329.5536,7415.90844,15581.9988,7226.0706,76328.748,68130.9375
719,IN,False,"Decatur County, IN",Decatur County,1p4c,12756.0,9438.47172,13551.3504,14769.174,8041.93212,15581.9988,6520.21872,80659.1484,68130.9375
719,IN,False,"Decatur County, IN",Decatur County,2p0c,7788.0,4907.43456,12931.4532,10021.37988,4600.05648,0.0,6218.04708,46466.37,68130.9375
719,IN,False,"Decatur County, IN",Decatur County,2p1c,10260.0,6107.79636,13585.9848,12461.0004,5930.6982,6618.85764,7108.68756,62073.024,68130.9375
719,IN,False,"Decatur County, IN",Decatur County,2p2c,10260.0,7735.39236,14653.2864,14900.622,6520.44,13473.0252,7455.82836,74998.5936,68130.9375
719,IN,False,"Decatur County, IN",Decatur County,2p3c,12756.0,9444.3252,14874.6036,17340.2436,8044.05324,15581.9988,7884.89064,85926.1176,68130.9375
719,IN,False,"Decatur County, IN",Decatur County,2p4c,12756.0,11557.59084,14900.0052,19779.8628,8809.77252,15581.9988,7001.2734,90386.502,68130.9375
720,IN,False,"DeKalb County, IN",DeKalb County,1p0c,6324.0,2770.15872,10713.84084,5166.69,3295.17228,0.0,4963.31832,33233.1792,70514.1953125
720,IN,False,"DeKalb County, IN",DeKalb County,1p1c,9048.0,4082.54076,11468.52612,7683.82248,4757.71248,6262.779,5149.36704,48452.748,70514.1953125
720,IN,False,"DeKalb County, IN",DeKalb County,1p2c,9048.0,5981.60448,12787.02,10200.95508,5445.81852,12748.2084,5567.57412,61779.1812,70514.1953125
720,IN,False,"DeKalb County, IN",DeKalb County,1p3c,11544.0,7979.72388,13360.5048,12718.0884,7074.21528,14743.7256,6677.2734,74097.5328,70514.1953125
720,IN,False,"DeKalb County, IN",DeKalb County,1p4c,11544.0,9767.72172,13682.418,15235.2204,7722.07692,14743.7256,5925.25776,78620.4204,70514.1953125
720,IN,False,"DeKalb County, IN",DeKalb County,2p0c,6864.0,5078.62464,12751.5708,10333.37988,4327.28388,0.0,6012.63276,45367.4916,70514.1953125
720,IN,False,"DeKalb County, IN",DeKalb County,2p1c,9048.0,6320.85936,14099.1348,12850.512,5568.74376,6262.779,6911.41404,61061.4432,70514.1953125
720,IN,False,"DeKalb County, IN",DeKalb County,2p2c,9048.0,8005.23192,14639.8464,15367.6452,6179.05812,12748.2084,7071.47676,73059.4692,70514.1953125
720,IN,False,"DeKalb County, IN",DeKalb County,2p3c,11544.0,9773.77956,14939.9328,17884.7784,7724.27268,14743.7256,7527.63276,84138.1236,70514.1953125
720,IN,False,"DeKalb County, IN",DeKalb County,2p4c,11544.0,11960.76492,15041.7372,20401.9104,8516.70336,14743.7256,6701.77368,88910.6136,70514.1953125
721,IN,True,"Muncie, IN MSA",Delaware County,1p0c,6744.0,2718.28272,9643.1916,4849.34988,3428.5584,0.0,4756.5744,32139.9576,61300.48828125
721,IN,True,"Muncie, IN MSA",Delaware County,1p1c,8904.0,4006.08804,10344.501,7451.93112,4677.83424,9604.18284,5573.33976,50561.8764,61300.48828125
721,IN,True,"Muncie, IN MSA",Delaware County,1p2c,8904.0,5869.5882,11178.7668,10054.51176,5353.0536,17890.8336,6403.0818,65653.8336,61300.48828125
721,IN,True,"Muncie, IN MSA",Delaware County,1p3c,11676.0,7830.29076,12311.1648,12657.0936,7067.89824,20440.572,8183.26536,80166.2868,61300.48828125
721,IN,True,"Muncie, IN MSA",Delaware County,1p4c,11676.0,9584.8044,12721.02,15259.674,7703.62788,20440.572,7841.8044,85227.504,61300.48828125
721,IN,True,"Muncie, IN MSA",Delaware County,2p0c,6936.0,4983.51852,11798.35032,9698.69976,4318.9116,0.0,5640.62112,43376.1,61300.48828125
721,IN,True,"Muncie, IN MSA",Delaware County,2p1c,8904.0,6202.49052,12596.7804,12301.2804,5473.6776,9604.18284,7137.25776,62219.6724,61300.48828125
721,IN,True,"Muncie, IN MSA",Delaware County,2p2c,8904.0,7855.3206,13786.2936,14903.862,6072.56292,17890.8336,7916.45292,77329.3248,61300.48828125
721,IN,True,"Muncie, IN MSA",Delaware County,2p3c,11676.0,9590.74872,14176.5864,17506.4424,7705.78128,20440.572,8644.16376,89740.2948,61300.48828125
721,IN,True,"Muncie, IN MSA",Delaware County,2p4c,11676.0,11736.77928,14373.3456,20109.024,8483.373,20440.572,8008.75776,94827.8496,61300.48828125
722,IN,False,"Dubois County, IN",Dubois County,1p0c,6144.0,2822.03412,11129.36208,4530.69,3248.74764,0.0,4871.21664,32746.0512,76467.734375
722,IN,False,"Dubois County, IN",Dubois County,1p1c,8784.0,4158.99204,11899.6524,6731.81328,4689.75624,6479.8572,5007.83604,47751.9084,76467.734375
722,IN,False,"Dubois County, IN",Dubois County,1p2c,8784.0,6093.61932,13234.4268,8932.93656,5390.74836,13190.082,5421.0744,61046.8884,76467.734375
722,IN,False,"Dubois County, IN",Dubois County,1p3c,11892.0,8129.15628,13802.5428,11134.06056,7254.4548,15254.766,6692.41404,74159.3964,76467.734375
722,IN,False,"Dubois County, IN",Dubois County,1p4c,11892.0,9950.63676,14117.7456,13335.1836,7914.44892,15254.766,5829.87492,78294.6564,76467.734375
722,IN,False,"Dubois County, IN",Dubois County,2p0c,6792.0,5173.72956,13158.2772,9061.37988,4335.65592,0.0,5821.03896,44342.0796,76467.734375
722,IN,False,"Dubois County, IN",Dubois County,2p1c,8784.0,6439.22676,14520.7356,11262.50244,5515.97568,6479.8572,6632.8044,59635.1016,76467.734375
722,IN,False,"Dubois County, IN",Dubois County,2p2c,8784.0,8155.14252,15055.4664,13463.6268,6137.71944,13190.082,6773.39064,71559.4272,76467.734375
722,IN,False,"Dubois County, IN",Dubois County,2p3c,11892.0,9956.80884,15347.4432,15664.7508,7916.685,15254.766,7382.99196,83415.4452,76467.734375
722,IN,False,"Dubois County, IN",Dubois County,2p4c,11892.0,12184.7484,15442.9392,17865.8736,8723.95536,15254.766,6486.21096,87850.494,76467.734375
723,IN,True,"Elkhart-Goshen, IN MSA",Elkhart County,1p0c,6540.0,2873.90976,9714.88032,4921.34988,3411.03072,0.0,4774.72668,32235.8964,69381.609375
723,IN,True,"Elkhart-Goshen, IN MSA",Elkhart County,1p1c,9900.0,4235.44488,10448.937,7559.70552,5121.82908,9904.72848,6102.98844,53273.6304,69381.609375
723,IN,True,"Elkhart-Goshen, IN MSA",Elkhart County,1p2c,9900.0,6205.63404,11269.02024,10198.062,5835.7068,18450.696,7217.61696,69076.734,69381.609375
723,IN,True,"Elkhart-Goshen, IN MSA",Elkhart County,1p3c,12564.0,8278.59012,12376.1868,12836.4168,7552.09272,21080.2248,9230.14092,83917.6524,69381.609375
723,IN,True,"Elkhart-Goshen, IN MSA",Elkhart County,1p4c,12564.0,10133.55396,12751.1832,15474.774,8224.21944,21080.2248,8981.844,89209.7988,69381.609375
723,IN,True,"Elkhart-Goshen, IN MSA",Elkhart County,2p0c,7680.0,5268.83496,11850.46872,9842.69976,4691.87364,0.0,6007.81236,45341.6892,69381.609375
723,IN,True,"Elkhart-Goshen, IN MSA",Elkhart County,2p1c,9900.0,6557.59572,12629.766,12481.056,5963.23608,9904.72848,7705.6524,65142.0348,69381.609375
723,IN,True,"Elkhart-Goshen, IN MSA",Elkhart County,2p2c,9900.0,8305.05396,13789.0332,15119.4108,6596.40888,18450.696,8590.14036,80750.742,69381.609375
723,IN,True,"Elkhart-Goshen, IN MSA",Elkhart County,2p3c,12564.0,10139.83884,14143.2624,17757.768,8226.49584,21080.2248,9340.03128,93251.6196,69381.609375
723,IN,True,"Elkhart-Goshen, IN MSA",Elkhart County,2p4c,12564.0,12408.732,14301.1452,20396.124,9048.60576,21080.2248,8929.125,98727.9612,69381.609375
724,IN,False,"Fayette County, IN",Fayette County,1p0c,6264.0,2801.28372,10534.54536,5118.69,3284.70996,0.0,4901.15436,32904.384,55706.33984375
724,IN,False,"Fayette County, IN",Fayette County,1p1c,8796.0,4128.4116,11125.24872,7611.9726,4683.02412,6211.23852,4960.125,47516.022,55706.33984375
724,IN,False,"Fayette County, IN",Fayette County,1p2c,8796.0,6048.81336,11816.55984,10105.25616,5378.86116,12643.2948,5211.2772,60000.0648,55706.33984375
724,IN,False,"Fayette County, IN",Fayette County,1p3c,10944.0,8069.38332,12813.0084,12598.5384,6889.29864,14622.3876,6199.8516,72136.4712,55706.33984375
724,IN,False,"Fayette County, IN",Fayette County,1p4c,10944.0,9877.47072,13053.1608,15091.8228,7544.43972,14622.3876,5382.4764,76515.756,55706.33984375
724,IN,False,"Fayette County, IN",Fayette County,2p0c,6744.0,5135.68764,12551.9112,10237.37988,4304.47956,0.0,5924.98056,44898.4392,55706.33984375
724,IN,False,"Fayette County, IN",Fayette County,2p1c,8796.0,6391.88016,13200.3852,12730.662,5503.1682,6211.23852,6591.7266,59425.0608,55706.33984375
724,IN,False,"Fayette County, IN",Fayette County,2p2c,8796.0,8095.17768,14250.8412,15223.9452,6120.33984,12643.2948,6858.69144,71988.2928,55706.33984375
724,IN,False,"Fayette County, IN",Fayette County,2p3c,10944.0,9883.59744,14471.2836,17717.2296,7546.65972,14622.3876,7170.60132,82355.76,55706.33984375
724,IN,False,"Fayette County, IN",Fayette County,2p4c,10944.0,12095.154,14495.1,20210.5128,8347.99368,14622.3876,6320.21856,87035.3676,55706.33984375
725,IN,True,"Louisville, KY-IN HUD Metro FMR Area",Floyd County,1p0c,7225.0752,3019.1616,9942.41016,4453.34988,3711.891,0.0,4982.43348,33334.3212,84220.2734375
725,IN,True,"Louisville, KY-IN HUD Metro FMR Area",Floyd County,1p1c,10219.752,4449.51084,10745.53272,6859.17036,5315.25252,10351.92768,6289.3206,54230.4672,84220.2734375
725,IN,True,"Louisville, KY-IN HUD Metro FMR Area",Floyd County,1p2c,10219.752,6519.27612,12109.6656,9264.99096,6065.20968,19283.7468,7728.43728,71191.0776,84220.2734375
725,IN,True,"Louisville, KY-IN HUD Metro FMR Area",Floyd County,1p3c,13681.9992,8697.00216,12769.1964,11670.81156,8108.79492,22031.9988,10118.72676,87078.5268,84220.2734375
725,IN,True,"Louisville, KY-IN HUD Metro FMR Area",Floyd County,1p4c,13681.9992,10645.719,13178.8728,14076.6324,8814.89136,22031.9988,9855.39036,92285.502,84220.2734375
725,IN,True,"Louisville, KY-IN HUD Metro FMR Area",Floyd County,2p0c,8460.79692,5535.13032,12088.4748,8906.69976,5071.2762,0.0,6175.28904,46237.6668,84220.2734375
725,IN,True,"Louisville, KY-IN HUD Metro FMR Area",Floyd County,2p1c,10219.752,6889.02612,13488.1152,11312.52024,6199.185,10351.92768,7952.1834,66412.7112,84220.2734375
725,IN,True,"Louisville, KY-IN HUD Metro FMR Area",Floyd County,2p2c,10219.752,8724.80352,14116.8396,13718.3412,6864.35964,19283.7468,8777.6484,81705.492,84220.2734375
725,IN,True,"Louisville, KY-IN HUD Metro FMR Area",Floyd County,2p3c,13681.9992,10652.32248,14504.8392,16124.1624,8817.28416,22031.9988,9917.6016,95730.2052,84220.2734375
725,IN,True,"Louisville, KY-IN HUD Metro FMR Area",Floyd County,2p4c,13681.9992,13035.8892,14697.3468,18529.9824,9680.94504,22031.9988,9512.81256,101170.9692,84220.2734375
726,IN,False,"Fountain County, IN",Fountain County,1p0c,6144.0,2988.03648,11115.79692,4854.69,3308.89704,0.0,4996.299,33407.7192,68117.5859375
726,IN,False,"Fountain County, IN",Fountain County,1p1c,8784.0,4403.63928,11783.75832,7216.7988,4778.40192,6155.69892,5103.58596,48225.8844,68117.5859375
726,IN,False,"Fountain County, IN",Fountain County,1p2c,8784.0,6452.0676,12512.2236,9578.90844,5520.62844,12530.2392,5359.03524,60737.1036,68117.5859375
726,IN,False,"Fountain County, IN",Fountain County,1p3c,10920.0,8607.34272,13568.6532,11941.01808,7075.5264,14491.638,6413.90628,73018.0836,68117.5859375
726,IN,False,"Fountain County, IN",Fountain County,1p4c,10920.0,10535.96856,13835.5152,14303.1264,7774.34328,14491.638,5621.00796,77481.5976,68117.5859375
726,IN,False,"Fountain County, IN",Fountain County,2p0c,6792.0,5478.06696,13068.0456,9709.37988,4445.92932,0.0,6044.48436,45537.9048,68117.5859375
726,IN,False,"Fountain County, IN",Fountain County,2p1c,8784.0,6818.00532,13751.7324,12071.4888,5653.22172,6155.69892,6689.13648,59923.2828,68117.5859375
726,IN,False,"Fountain County, IN",Fountain County,2p2c,8784.0,8634.8562,14854.8456,14433.5976,6311.5386,12530.2392,6962.72676,72511.8048,68117.5859375
726,IN,False,"Fountain County, IN",Fountain County,2p3c,10920.0,10542.50388,15101.2356,16795.7076,7776.71196,14491.638,7281.60936,82909.4064,68117.5859375
